"Username","Location","Verified User?","Tweet ID","Tweet Time","Tweet Text","Tweet Place","Retweet Count","Favorite Count"
"Jane McConnach","Minnesota, USA","False","1080946982670270465","2019-01-03 22:00:18","RT @dadams123: ESSA evidence-statistically significant positive impacts on reading achievement in grades K-3 using Edmentum Exact Path prog…","","3","0"
"Deborah M. McGriff","","False","1080945583165181952","2019-01-03 21:54:44","RT @IanVRowe: @dropoutnation @MattBruenig Rishawn @dropoutnation Rather than Twitter, tit-for-tat, let’s do substantive, data-rich debate a…","","4","0"
"Andrea Gabor","","False","1080944391030820865","2019-01-03 21:50:00","I learned so much from @tultican review of my After the Education Wars--about @DebMeier &amp; about Tony Alvarado's disappointing stint in San Diego. Thanks for the thoughtful review! #edreform @Baruch_Weissman @thenewpress @BaruchCollege https://t.co/n13r8XZtg4 https://t.co/VoNu5uCU3v","","2","3"
"RiShawn Biddle","ÜT: 38.7973156,-77.1318254","False","1080944156464369664","2019-01-03 21:49:04","@PaulMorganPhD @IanVRowe @MattBruenig @MonaDavids @nsvf @dmmcgriff @Edwonkmom @charteralliance The ""empirical evidence"" is severely limited. For one, as your study admits, the vocabulary size determined in the study depended on the recall of parents from a brief survey. That's just one of the problems with your study. #edreform https://t.co/SuVwWXe6CC https://t.co/UxsgDHOr9O","","0","0"
"MI School Choice","","False","1080943136715825152","2019-01-03 21:45:01","RT @ChoiceMediatv: OPINION: Report Cards on Schools Engage Parents in Education Reform https://t.co/LtDLBWwtyh @bendegrow #EdReform","","3","0"
"Tillie Elvrum","Colorado Springs","False","1080941471052685312","2019-01-03 21:38:24","RT @ChoiceMediatv: OPINION: Report Cards on Schools Engage Parents in Education Reform https://t.co/LtDLBWwtyh @bendegrow #EdReform","","3","0"
"Ben","North Canton, OH","False","1080937162261045255","2019-01-03 21:21:16","RT @TheFuturist007: How do you feel about robots giving ""tailored"" lessons to online students in the future? 📚🏫

#VirtualReality #AR #MR #V…","","203","0"
"Chidambara .ML.","Mysore  and  BERLIN ","False","1080934504347234304","2019-01-03 21:10:43","RT @eraser: A Blind Date With (Big) Data: Student Data in (Higher) Education. Paul Prinsloo @14prinsp https://t.co/zwW4ItZnRq  #BigData #Da…","","2","0"
"Fundacion Ceibal","Montevideo","False","1080929393449549824","2019-01-03 20:50:24","RT @eraser: #EdTechLATAM ""El futuro de la educación en la era digital"". Video Conferencia.@CIPPEC @fundacionCeibal Buenos Aires https://t.c…","","2","0"
"EDU bot/human hybrid","","False","1080928919036018688","2019-01-03 20:48:31","RT @eraser: A Blind Date With (Big) Data: Student Data in (Higher) Education. Paul Prinsloo @14prinsp https://t.co/zwW4ItZnRq  #BigData #Da…","","2","0"
"CAPE Committee","Illinois, USA","False","1080927125597765634","2019-01-03 20:41:24","""Accountability based on tests is a poor substitute for equitable treatment."" Videos like this one help highlight the problems and can be used to inform new people why we struggle for strong public schools and resist corporate #EdReform","","0","0"
"Juan José Calderón Amador","Sevilla","False","1080926787104849920","2019-01-03 20:40:03","#EdTechLATAM ""El futuro de la educación en la era digital"". Video Conferencia.@CIPPEC @fundacionCeibal Buenos Aires https://t.co/TgdT9gGJ5O #future #futuro #educación #education #edtech #edchat #edreform #pedagogy #Universidad #HigherED #escuela #digitaltransformation #industry40","","2","2"
"estacion cadeaux","Sevilla","False","1080923826890948609","2019-01-03 20:28:17","RT @eraser: Innovating an integrated approach to collaborative eLearning practices in higher education: the case study of a corporate commu…","","3","0"
"edudada","Sevilla ciberespacial","False","1080922549209358337","2019-01-03 20:23:12","RT @eraser: Innovating an integrated approach to collaborative eLearning practices in higher education: the case study of a corporate commu…","","3","0"
"TheDailyEDU","","False","1080921955291688960","2019-01-03 20:20:51","RT @aimhigh101tips: Let's see people who love kids give kids FREE WISDOM they need grades 2-12 https://t.co/FiUpxQDYAt #learning #wisdom #T…","","1","0"
